"PERSON_ID","RACE","GENDER","start_year"
1674,"White","Male",2010
1676,"White","Female",2011
1678,"No Data","Female",2013
1679,"White","Male",2013
1681,"Black/African-American","Female",2013
1682,"White","Female",2010
1684,"White","Female",2017
1687,"No Data","Male",2016
1688,"Black/African-American","Female",2012
1689,"Black/African-American","Female",2011
1694,"Black/African-American","Female",2010
1695,"No Data","Female",2010
1697,"White","Male",2012
1700,"Biracial/Multiracial","Female",2014
1701,"White","Female",2015
1702,"White","Female",2012
1704,"No Data","Female",2010
1706,"No Data","Male",2016
1710,"Black/African-American","Male",2015
1711,"White","Female",2017
1712,"Black/African-American","Male",2010
1713,"White","Female",2010
1714,"White","Female",2016
1715,"White","Male",2015
1716,"White","Male",2015
1718,"White","Male",2014
1719,"No Data","Male",2015
1722,"White","Female",2016
1723,"Black/African-American","Male",2011
1726,"No Data","Male",2016
1728,"Black/African-American","Female",2010
1731,"No Data","Female",2015
1735,"White","Male",2013
1736,"No Data","Male",2013
1737,"White","Female",2011
1738,"No Data","Female",2011
1739,"No Data","Male",2014
1741,"White","Female",2015
1745,"White","Male",2012
1746,"White","Male",2011
1747,"White","Male",2010
1749,"Black/African-American","Male",2016
1750,"Black/African-American","Female",2013
1756,"White","Female",2011
1757,"White","Female",2012
1758,"No Data","Female",2015
1760,"White","Female",2011
1763,"No Data","Female",2017
1764,"No Data","Female",2012
1765,"White","Male",2010
1766,"White","Female",2014
1767,"Black/African-American","Male",2010
1769,"No Data","Male",2015
1773,"White","Female",2014
1774,"Black/African-American","Male",2016
1775,"Black/African-American","Female",2010
1776,"No Data","Female",2011
1777,"Black/African-American","Female",2016
1778,"White","Female",2015
1779,"White","Female",2010
1780,"No Data","Female",2017
1781,"No Data","Female",2017
1783,"White","Female",2015
1786,"Black/African-American","Male",2011
1787,"White","Female",2012
1790,"Black/African-American","Female",2012
1791,"White","Female",2010
1792,"Black/African-American","Female",2015
1797,"Black/African-American","Female",2016
1798,"No Data","Female",2013
1799,"White","Male",2017
1800,"White","Female",2010
1801,"White","Male",2016
1802,"Black/African-American","Male",2010
1803,"Black/African-American","Female",2010
1805,"White","Male",2013
1807,"No Data","Male",2017
1810,"Black/African-American","Male",2010
1811,"Black/African-American","Male",2017
1812,"Asian","Female",2017
1814,"White","Male",2015
1815,"Black/African-American","Female",2014
1818,"White","Female",2011
1819,"Black/African-American","Male",2011
1820,"Black/African-American","Female",2012
1821,"No Data","Male",2011
1822,"Black/African-American","Female",2015
1823,"Black/African-American","Female",2010
1824,"Black/African-American","Female",2012
1825,"Black/African-American","Female",2014
1826,"Black/African-American","Female",2015
1827,"Biracial/Multiracial","Female",2014
1830,"No Data","Female",2012
1831,"White","Female",2015
1833,"White","Male",2014
1834,"Black/African-American","Female",2012
1835,"No Data","Male",2010
1836,"Black/African-American","Female",2013
1837,"Black/African-American","Female",2012
1838,"Black/African-American","Female",2012
1840,"White","Female",2017
1843,"No Data","Female",2013
1844,"No Data","Female",2016
1847,"White","Female",2010
1848,"White","Female",2014
1849,"Black/African-American","Female",2010
1850,"White","Male",2013
1851,"No Data","Female",2016
1855,"White","Female",2014
1856,"Black/African-American","Male",2017
1857,"White","Male",2016
1858,"White","Male",2016
1860,"No Data","Female",2015
1861,"No Data","Female",2015
1862,"White","Male",2016
1866,"White","Female",2014
1867,"No Data","Female",2011
1868,"No Data","Male",2015
1872,"Asian","Female",2012
1873,"White","Female",2010
1874,"No Data","Female",2015
1875,"White","Female",2015
1879,"Biracial/Multiracial","Female",2017
1880,"White","Female",2014
1881,"White","Female",2016
1882,"No Data","Female",2015
1883,"Black/African-American","Male",2012
1885,"White","Male",2017
1886,"Black/African-American","Female",2011
1887,"Black/African-American","Female",2012
1889,"No Data","Male",2010
1891,"White","Female",2011
1893,"Black/African-American","Female",2013
1894,"Black/African-American","Female",2012
1896,"White","Male",2014
1897,"Biracial/Multiracial","Female",2010
1899,"Black/African-American","Female",2017
1900,"Black/African-American","Male",2011
1901,"No Data","Female",2015
1902,"Black/African-American","Female",2011
1903,"White","Male",2010
1904,"White","Female",2010
1905,"White","Male",2010
1906,"White","Female",2011
1907,"White","Male",2010
1908,"No Data","Female",2010
1910,"Black/African-American","Female",2010
1913,"No Data","Female",2012
1915,"No Data","Female",2016
1916,"No Data","Female",2010
1917,"Black/African-American","Female",2010
1919,"No Data","Male",2011
1920,"White","Male",2014
1921,"Black/African-American","Female",2016
1923,"No Data","Male",2017
1924,"White","Female",2017
1927,"Black/African-American","Female",2011
1928,"Black/African-American","Female",2014
1930,"White","Female",2011
1931,"Black/African-American","Female",2017
1933,"Black/African-American","Female",2016
1934,"Black/African-American","Female",2011
1937,"White","Female",2012
1938,"Black/African-American","Male",2017
1940,"Black/African-American","Female",2010
1941,"White","Female",2015
1943,"Black/African-American","Female",2012
1944,"No Data","Female",2010
1945,"Black/African-American","Female",2010
1946,"Asian","Female",2011
1950,"Black/African-American","Female",2011
1951,"No Data","Male",2016
1952,"White","Male",2013
1953,"Black/African-American","Male",2010
1954,"Black/African-American","Male",2010
1957,"Black/African-American","Male",2012
1958,"Black/African-American","Male",2016
1960,"No Data","Female",2016
1963,"No Data","Female",2014
1966,"Black/African-American","Female",2016
1967,"Black/African-American","Male",2017
1969,"No Data","Female",2015
1970,"Black/African-American","Male",2016
1971,"Black/African-American","Female",2010
1973,"White","Male",2014
1975,"White","Female",2011
1976,"No Data","Male",2011
1977,"No Data","Male",2016
1978,"Black/African-American","Female",2011
1981,"White","Male",2011
1982,"White","Male",2015
1985,"White","Female",2017
1987,"White","Female",2012
1988,"No Data","Female",2011
1990,"White","Female",2010
1991,"No Data","Female",2011
1994,"White","Female",2013
1996,"Black/African-American","Female",2010
1997,"White","Male",2010
2000,"Black/African-American","Female",2013
2003,"Black/African-American","Male",2014
2004,"Black/African-American","Male",2013
2005,"Black/African-American","Female",2012
2006,"Black/African-American","Female",2011
2007,"White","Male",2015
2008,"Black/African-American","Female",2016
2009,"No Data","Male",2011
2010,"White","Female",2016
2011,"White","Female",2013
2012,"White","Male",2017
2013,"White","Female",2015
2014,"Black/African-American","Male",2012
2016,"Black/African-American","Female",2017
2019,"White","Male",2015
2020,"No Data","Male",2015
2021,"White","Male",2016
2022,"White","Female",2015
2023,"White","Female",2016
2024,"White","Male",2016
2026,"White","Female",2010
2027,"White","Female",2011
2029,"White","Female",2010
2032,"White","Male",2016
2033,"Black/African-American","Female",2016
2034,"Black/African-American","Female",2010
2036,"White","Male",2010
2038,"White","Male",2013
2039,"White","Female",2011
2040,"No Data","Female",2011
2041,"White","Female",2016
2042,"White","Male",2013
2043,"White","Female",2011
2044,"White","Male",2015
2046,"Black/African-American","Male",2016
2051,"White","Female",2014
2052,"White","Male",2016
2053,"White","Female",2011
2054,"No Data","Female",2013
2055,"Black/African-American","Male",2011
2056,"Black/African-American","Female",2015
2057,"White","Female",2010
2058,"White","Female",2013
2061,"White","Female",2015
2063,"White","Male",2012
2065,"White","Female",2013
2067,"White","Male",2012
2068,"Black/African-American","Male",2011
2069,"Black/African-American","Female",2010
2071,"White","Female",2014
2072,"White","Female",2012
2074,"White","Male",2010
2076,"White","Male",2010
2078,"No Data","Female",2012
2081,"White","Female",2017
2084,"White","Male",2017
2085,"Asian","Male",2013
2086,"Black/African-American","Male",2014
2087,"Black/African-American","Female",2016
2088,"White","Female",2010
2089,"Black/African-American","Female",2016
2091,"White","Female",2013
2092,"Black/African-American","Male",2015
2093,"No Data","Female",2010
2094,"Black/African-American","Male",2014
2096,"Black/African-American","Female",2016
2098,"No Data","Female",2010
2100,"White","Male",2011
2101,"Black/African-American","Female",2015
2102,"White","Female",2011
2103,"Black/African-American","Male",2010
2104,"Black/African-American","Male",2011
2105,"Black/African-American","Male",2016
2106,"Black/African-American","Male",2013
2107,"White","Female",2010
2108,"Black/African-American","Female",2013
2109,"White","Female",2011
2112,"Black/African-American","Female",2010
2114,"White","Male",2010
2115,"White","Female",2016
2116,"No Data","Female",2011
2119,"White","Female",2010
2121,"No Data","Female",2010
2123,"White","Female",2016
2126,"Black/African-American","Female",2015
2128,"Black/African-American","Female",2011
2129,"Black/African-American","Male",2016
2130,"Black/African-American","Female",2013
2131,"White","Female",2011
2134,"White","Female",2011
2137,"Biracial/Multiracial","Male",2013
2138,"White","Female",2014
2139,"White","Male",2016
2140,"No Data","Male",2015
2142,"Black/African-American","Female",2010
2143,"White","Female",2010
2145,"No Data","Male",2011
2146,"White","Male",2012
2147,"White","Male",2013
2150,"White","Male",2011
2151,"White","Male",2011
2152,"White","Female",2015
2153,"Black/African-American","Male",2010
2154,"White","Female",2011
2155,"Black/African-American","Male",2014
2156,"White","Male",2015
2160,"Black/African-American","Male",2015
2161,"White","Female",2013
2162,"White","Male",2012
2163,"White","Male",2010
2165,"Black/African-American","Female",2012
2167,"No Data","Female",2010
2168,"Black/African-American","Female",2017
2169,"White","Male",2010
2171,"White","Male",2017
2173,"Black/African-American","Female",2010
2174,"Biracial/Multiracial","Male",2016
2175,"No Data","Female",2010
2176,"Black/African-American","Female",2011
2177,"White","Male",2016
2179,"White","Female",2016
2182,"Black/African-American","Male",2012
2183,"No Data","Female",2014
2185,"Biracial/Multiracial","Female",2014
2187,"White","Male",2011
2188,"Black/African-American","Female",2010
2189,"White","Male",2017
2190,"No Data","Male",2013
2191,"Black/African-American","Female",2010
2193,"Black/African-American","Male",2015
2194,"Black/African-American","Female",2016
2195,"Black/African-American","Female",2011
2196,"Black/African-American","Female",2016
2197,"White","Male",2010
2198,"Asian","Female",2012
2199,"Black/African-American","Female",2012
2200,"White","Female",2010
2202,"Black/African-American","Female",2016
2203,"White","Female",2015
2204,"White","Female",2014
2205,"No Data","Male",2014
2206,"Black/African-American","Female",2012
2207,"White","Male",2013
2211,"White","Female",2010
2212,"No Data","Female",2015
2213,"Black/African-American","Female",2011
2214,"Asian","Female",2016
2216,"Black/African-American","Female",2015
2218,"No Data","Female",2017
2220,"White","Male",2015
2221,"White","Male",2015
2222,"White","Male",2017
2224,"White","Male",2017
2225,"White","Male",2011
2227,"Black/African-American","Female",2011
2228,"White","Male",2012
2230,"Black/African-American","Female",2012
2232,"White","Male",2010
2233,"White","Female",2015
2238,"White","Female",2014
2239,"Biracial/Multiracial","Female",2011
2240,"White","Female",2011
2242,"White","Female",2014
2244,"Black/African-American","Female",2011
2246,"White","Female",2010
2247,"White","Female",2010
2248,"Black/African-American","Female",2012
2249,"White","Male",2010
2250,"White","Male",2010
2251,"White","Female",2012
2252,"White","Female",2012
2253,"White","Male",2011
2254,"White","Male",2017
2255,"White","Male",2010
2256,"Black/African-American","Female",2010
2258,"White","Male",2016
2260,"White","Female",2015
2262,"Black/African-American","Female",2011
2263,"White","Male",2014
2264,"Black/African-American","Female",2012
